,ra,dec
219,3.246724939702633,-3.822564969006163
220,3.260036636956384,-3.829382002762794
221,3.263719511411669,-3.830126688006962
222,3.264551570733078,-3.828712748538819
223,3.28847157874542,-3.848312616288807
224,3.292460592033116,-3.838680297214844
225,3.280639477765937,-3.814017208844073
226,3.280596073299487,-3.799728814495305
227,3.285696299470878,-3.794622740444488
228,3.314015132086926,-3.844686964873933
229,3.313726965204554,-3.828590622475531
230,3.313279818169076,-3.823757135742123
231,3.332144374385576,-3.832887003237603
232,3.315863908955949,-3.816766411215465
233,3.316129530442146,-3.810042244463991
234,3.301802131547598,-3.79834526558994
235,3.3400874277722,-3.807629562935472
236,3.394212012519862,-3.99756739852277
237,3.377628050377157,-3.984025335451921
238,3.37742624794623,-3.983333433300362
239,3.383898554062542,-3.965284039164312
240,3.401822806015024,-3.963784068670279
241,3.429967061355428,-3.998371727086276
242,3.423380915755212,-3.997023531971302
243,3.445178522267136,-3.997257327927711
244,3.419011534525749,-3.980457952906701
245,3.443612926771449,-3.970805570364619
246,3.359122403428847,-3.953058788149355
247,3.377418639131495,-3.957793440271886
248,3.376657992625014,-3.957100274190412
249,3.361238821052387,-3.941728682370174
250,3.378750010216866,-3.937129703653696
251,3.382446754882684,-3.943263193424512
252,3.366469359598366,-3.926216654360899
253,3.356628839960851,-3.915172902920858
254,3.35902102176004,-3.91342282842118
255,3.396529204523933,-3.931386322876919
256,3.384384091996341,-3.911927386439367
257,3.383998812000608,-3.909962149558023
258,3.427826076623699,-3.941198556926586
259,3.436191469430883,-3.941442229678602
260,3.461259212417062,-3.948593832259207
261,3.431408140122586,-3.925589614750987
262,3.417633086154398,-3.915673403590942
263,3.443189995118818,-3.930511431200858
264,3.448405262690307,-3.92258074967072
265,3.45767718249515,-3.916293260643243
266,3.48078018258054,-3.995395923238736
267,3.467004886627791,-3.961601938916386
268,3.483114501482389,-3.959521249984612
269,3.534786571988281,-3.994260599048115
270,3.5646491305596,-3.992296201812548
271,3.564190988417598,-3.966654948781352
272,3.565540557797859,-3.962522254464901
273,3.48722557654829,-3.951573714054524
274,3.478244607224648,-3.942114336750893
275,3.504459991953426,-3.94616943789118
276,3.503730316910628,-3.941103615230784
277,3.504302898869541,-3.934781992126359
278,3.514225964944896,-3.941254627149182
279,3.482185167183792,-3.912290979832991
280,3.481584767367195,-3.911385641863849
281,3.497722108355161,-3.922586166634559
282,3.502546089930911,-3.911705464137221
283,3.505661463902413,-3.910738019437962
284,3.505827704008487,-3.910346273783751
285,3.504080109456468,-3.910190922807968
286,3.509388773055215,-3.91290622746065
287,3.50719220201941,-3.910746131032539
288,3.531929555834862,-3.932679968704512
289,3.53705192653477,-3.940302498965653
290,3.538674852841059,-3.924592480871332
291,3.542178649446825,-3.927147763773259
292,3.544056394880694,-3.919623314090403
293,3.569710280644757,-3.930206438315808
294,3.575347033402484,-3.909648032396611
295,3.401368507996364,-3.889468353820548
296,3.403803499626368,-3.888406075766468
297,3.402714303444856,-3.878931850541977
298,3.364372544008937,-3.856434800930003
299,3.368882468588592,-3.85902578896145
300,3.390612321570456,-3.867286105002048
301,3.393788272777927,-3.868141872274899
302,3.383294419666276,-3.85883753682129
303,3.451183332009553,-3.875973056070702
304,3.417581085313201,-3.867049460579546
305,3.423458246806653,-3.859397679850656
306,3.451352286243838,-3.856155674271283
307,3.379906836895669,-3.837172188823558
308,3.364761476966022,-3.822983124364167
309,3.392640136967145,-3.837482772333352
310,3.402444388221993,-3.842832038905636
311,3.384381584121568,-3.833461372228624
312,3.362477155325482,-3.81980454008841
313,3.356241858102112,-3.808980498373067
314,3.379044499120226,-3.819636077017894
315,3.378865553250573,-3.817360660806894
316,3.366910078182447,-3.796353422696782
317,3.390080292260355,-3.811373342005451
318,3.407888195723732,-3.816792152846887
319,3.396836791158269,-3.811348751174979
320,3.399708486388557,-3.806902709212538
321,3.400104248499055,-3.806881962437822
322,3.39346413150892,-3.799250571961515
323,3.43631245989803,-3.845240233808834
324,3.44514882411507,-3.835058255324847
325,3.438261291603009,-3.830561699029662
326,3.440258203426274,-3.820573615148716
327,3.417116560596662,-3.79468587204433
328,3.431015826241913,-3.797786316908542
329,3.460034315395807,-3.816047517157943
330,3.467455539534191,-3.882631956184518
331,3.467687519272092,-3.882060188142387
332,3.500689560053453,-3.881235261230409
333,3.489213327770264,-3.874276148306623
334,3.483377195873611,-3.858732931391421
335,3.532273328234441,-3.890427811323193
336,3.532537336367866,-3.890121419017162
337,3.547947944480013,-3.886229127535582
338,3.547476260468905,-3.882903601120288
339,3.540577237631389,-3.876179858912746
340,3.570952059133679,-3.875441700826655
341,3.523454566854846,-3.852812761531623
342,3.476659100081465,-3.842606945843323
343,3.512548080877024,-3.806598468316746
344,3.525613877115819,-3.846998709861766
345,3.538706299078802,-3.846478882682106
346,3.553873108340091,-3.829096174786215
347,3.552514030233851,-3.826900767974148
348,3.553473187721549,-3.826850111198913
349,3.52071717948533,-3.81561530683128
350,3.546827859575384,-3.815995651492522
351,3.533523047329659,-3.804468352369662
352,3.520747534037335,-3.793853631142786
353,3.52794826023733,-3.796435381028406
354,3.561143845461318,-3.807607909020521
355,3.131994377816932,-3.7873505958989
356,3.169824768461921,-3.789571463638119
357,3.132847618850792,-3.746362033794905
358,3.164674501220559,-3.752307806267757
359,3.177875700235592,-3.75803457564646
360,3.162035837126823,-3.742666221923823
361,3.178017082171954,-3.742414545028578
362,3.240348403387938,-3.744094371445871
363,3.134156886270923,-3.715553647000471
364,3.145684819354712,-3.72023886633341
365,3.180601709406009,-3.715538020177938
366,3.147527695330777,-3.682381486598067
367,3.163136949887638,-3.704800943560298
368,3.182499939500413,-3.692179239478829
369,3.237332237183866,-3.736290689515439
370,3.23134073626329,-3.72521845739431
371,3.203352782848492,-3.699987657989453
372,3.222144043392344,-3.693687947620701
373,3.227697868484538,-3.690029762128827
374,3.244854021198196,-3.785128244646255
375,3.245342363713247,-3.776441113565525
376,3.292314536896366,-3.791293244417841
377,3.292605105943267,-3.78980745845638
378,3.292749054939843,-3.780391029548241
379,3.285457788063568,-3.767783334031261
380,3.244774626937964,-3.753096132805545
381,3.245112185607142,-3.753065273991441
382,3.274071931924944,-3.764106889260683
383,3.279204993491534,-3.739986233567752
384,3.255276478228777,-3.718321675269311
385,3.267976123345412,-3.716364417494693
386,3.24711318582666,-3.698670354673121
387,3.244608486108053,-3.690377026364289
388,3.294194048753567,-3.682832987035907
389,3.312554789863991,-3.73086058933625
390,3.312562107558793,-3.728968751682479
391,3.312212311848392,-3.723745887602091
392,3.315497343573592,-3.713187073228857
393,3.345213952134698,-3.732976558347965
394,3.344473665274815,-3.718061002898286
395,3.352001712266949,-3.707920236653362
396,3.328927045872304,-3.693734324474626
397,3.339663136604526,-3.685152757956624
398,3.154845649240458,-3.671407907527893
399,3.13997488003313,-3.661561895300126
400,3.146152084176378,-3.665053651915707
401,3.151959581462497,-3.665731976971461
402,3.170534579450607,-3.665890550298167
403,3.205076790728135,-3.672813286309705
404,3.20093818137289,-3.648322716615015
405,3.223529869711956,-3.644083376189242
406,3.228133821623207,-3.641092464586834
407,3.232326758647096,-3.639972143817059
408,3.236537063184366,-3.628531256928511
409,3.136458506867032,-3.601242864867085
410,3.16150403374019,-3.605477515262285
411,3.158358180427379,-3.600386314494324
412,3.189770185605795,-3.609363187151704
413,3.218857641093381,-3.619161846154709
414,3.239969932042733,-3.624997345082851
415,3.212826975944985,-3.59056436675055
416,3.19949541001297,-3.575335647155396
417,3.205060581576436,-3.584492512518405
418,3.201912162059436,-3.572898013245454
419,3.232411762507326,-3.585085840646048
420,3.237325478220016,-3.584774370289954
421,3.230993436287071,-3.576911991813494
422,3.24191047810806,-3.658920575176443
423,3.266289207111496,-3.665457014598839
424,3.272108974755512,-3.654694021919613
425,3.288561193562526,-3.656718833444822
426,3.271201657690118,-3.646887650649557
427,3.270844224183978,-3.646162964242538
428,3.271133571935213,-3.641046383708735
429,3.300612980903073,-3.673214656327605
430,3.300174829239197,-3.630548221932836
431,3.315825581921868,-3.63611805212699
432,3.249006835770403,-3.613998512210068
433,3.259065733676822,-3.615379444227184
434,3.247996863855765,-3.610948755755596
435,3.261156231690894,-3.605563244189516
436,3.257536740937482,-3.598793410247566
437,3.270239634191427,-3.616970143049001
438,3.286607580931765,-3.618945679250587
439,3.292307827111332,-3.619005548579122
440,3.263535139847288,-3.593336940792862
441,3.531740634021599,-3.730472490843938
442,3.292275866475304,-3.596004312389403
443,3.297559167015742,-3.59111191942807
444,3.318892956609407,-3.617505453614072
445,3.341505616744978,-3.619004045579045
446,3.329426249916813,-3.6017402773371
447,3.300176383620612,-3.578724548630607
448,3.30418266280299,-3.578548943551196
449,3.304676066669782,-3.58372991943251
450,3.314418948134066,-3.5814302485675
451,3.33424122621633,-3.596249696763763
452,3.334814307556404,-3.581182432933954
453,3.351215451387271,-3.570923722131643
454,3.367043672446751,-3.765728621175565
455,3.399612623620331,-3.789098516510057
456,3.386800785023423,-3.771467651020725
457,3.355205126415811,-3.760763689946549
458,3.373688407128761,-3.756566906299396
459,3.372303073257371,-3.748243448096651
460,3.406456903628477,-3.756511348429894
461,3.410806669700024,-3.774106171751504
462,3.426931576809529,-3.774536055122589
463,3.463228534674749,-3.789802063649959
464,3.463103344658095,-3.768738498171004
465,3.411689515404407,-3.764108238315321
466,3.423486550096656,-3.7524249504163
467,3.409220112711874,-3.741148978003375
468,3.433068265766649,-3.749520653515622
469,3.445271935264275,-3.760222827951075
470,3.457873065637537,-3.737277740988542
471,3.463417299685176,-3.740869912016707
472,3.355993830416661,-3.726864348123851
473,3.370972083377071,-3.732991896867726
474,3.380248371842669,-3.730589035365874
475,3.385551400278712,-3.715623366837342
476,3.382045659120199,-3.710204632358189
477,3.39965458828428,-3.703388414789929
478,3.436010361852282,-3.724317162704894
479,3.432500209703945,-3.722839288290275
480,3.460704404269751,-3.71317471533507
481,3.411384831826985,-3.699876888665828
482,3.428696507273837,-3.694312735673462
483,3.449602732881507,-3.686575421479602
484,3.46725747734772,-3.765343813837899
485,3.50183078869267,-3.778259431361842
486,3.514234199006664,-3.767535453001617
487,3.480070373983397,-3.759468468021442
488,3.482641019634204,-3.738421696395417
489,3.510492020060586,-3.742976412946247
490,3.528327575537332,-3.788662965900198
491,3.570316569017713,-3.783219990210755
492,3.570993250360587,-3.780500987451834
493,3.548726362371476,-3.766150837107991
494,3.549771371484929,-3.765335987616224
495,3.563520549468832,-3.760451751661377
496,3.567586880044568,-3.747924093794209
497,3.492564985841713,-3.734150219260441
498,3.486410317524285,-3.704552043301166
499,3.51881470694084,-3.69763172442293
500,3.519317027659968,-3.696871856432
501,3.529956264492192,-3.730780109765957
502,3.560637451991277,-3.710407565238049
503,3.574238083816804,-3.712662570083523
504,3.52355560065932,-3.69494015750486
505,3.537371480412651,-3.70524650946796
506,3.542961029167539,-3.699707058800352
507,3.527701990763415,-3.683877827929301
508,3.528232367823683,-3.682738296453544
509,3.546590728606779,-3.689772848719823
510,3.557906182616156,-3.703422945351693
511,3.571217461883916,-3.707132028402126
512,3.549890326506653,-3.681085519175233
513,3.363832427087172,-3.673301237835077
514,3.381154100306326,-3.677518154158305
515,3.37309490250069,-3.63623248226135
516,3.384675689369967,-3.636572140909032
517,3.387137471010679,-3.635363497961342
518,3.400169951622894,-3.629286589323037
519,3.435365651842959,-3.678483162101905
520,3.432939933600442,-3.664230160713904
521,3.460578669457274,-3.654063159085231
522,3.380579200708411,-3.620653863842014
523,3.379230415060693,-3.606448375393706
524,3.392727571791911,-3.595079469871087
525,3.382937076681265,-3.584550700093955
526,3.41856557403157,-3.613268102777142
527,3.438679910742069,-3.619048630484093
528,3.439898218868569,-3.613715624353921
529,3.422884579523373,-3.595838558703671
530,3.440042585575318,-3.575185867783034
531,3.460918712734565,-3.5803325581461
532,3.463338061634125,-3.58131805150949
533,3.472934335995815,-3.664560470866047
534,3.477959117870111,-3.65538136115135
535,3.517223150136982,-3.67655784725222
536,3.49847852351274,-3.664536509373883
537,3.491349112076931,-3.646354927484817
538,3.489110247701721,-3.640212856065136
539,3.489272103850383,-3.640427926022733
540,3.49795654649982,-3.651103200078425
541,3.504397539480535,-3.639923419076715
542,3.496207611682973,-3.638107298470843
543,3.529555788849327,-3.66738899894071
544,3.530916056293632,-3.665423479187695
545,3.5386743086912,-3.662161087671615
546,3.558873048070955,-3.663300320476497
547,3.558862650862159,-3.662092633733038
548,3.570928267955984,-3.663586953036785
549,3.572525685536881,-3.659354061764471
550,3.531438777736986,-3.627471652175652
551,3.572878643614074,-3.650516651915849
552,3.483118606714918,-3.610936618382267
553,3.478940512244505,-3.604844388110027
554,3.507344623635619,-3.619774052241429
555,3.518426159743712,-3.620450658058874
556,3.500885820057775,-3.600044157013607
557,3.500777759127054,-3.599524127847262
558,3.485483569360714,-3.57471538181698
559,3.53336397441335,-3.622318879166807
560,3.52259967193629,-3.612722333890098
561,3.541490793607959,-3.61747934257814
562,3.554374793040417,-3.607731124601677
563,3.555535807734792,-3.608412241340476
564,3.563579951665389,-3.608024340978571
565,3.542710234820782,-3.586886678012827
566,3.530278600363852,-3.577768086169444
567,3.548371301856773,-3.573951108521796
568,3.662545332678711,-3.903863959077302
569,3.715207734105509,-3.871650800061625
570,3.659250799303619,-3.742309522044748
571,3.621407714901139,-3.632367647120227
572,3.966548515356159,-3.762383763014387
573,3.606371109626862,-3.993707471761413
574,3.610041644089341,-3.959420748401606
575,3.630692242909029,-3.967402213389247
576,3.679419089628678,-3.996781032845576
577,3.635491370054069,-3.985738962126413
578,3.639212588632968,-3.973400251666187
579,3.669412980472746,-3.966117415224401
580,3.587487071238416,-3.951929899948057
581,3.589790715092145,-3.9445245804171
582,3.612876921408808,-3.954541038227263
583,3.621437212486687,-3.955804345427647
584,3.620669672661028,-3.946805059917293
585,3.60080178524653,-3.923469060990656
586,3.60552743303568,-3.924745083159332
587,3.620688332401887,-3.915610161309027
588,3.621098015469673,-3.903014573371737
589,3.658594431753244,-3.954686967554556
590,3.642628034441846,-3.94027499478533
591,3.650569112629274,-3.936355316876356
592,3.659212411098952,-3.931902151677435
593,3.664835138530504,-3.934293638482487
594,3.684946415814423,-3.932383893287966
595,3.640905122823749,-3.925406951554833
596,3.65119564301038,-3.921609732827127
597,3.650431082907736,-3.907179828893936
598,3.672126139221972,-3.908733531568302
599,3.67253222046667,-3.908234060013657
600,3.741405061962722,-3.997341777308853
601,3.691219884276562,-3.972605178346167
602,3.722316299263353,-3.984740124536754
603,3.745124404275733,-3.973988557499671
604,3.759375943958036,-3.961813599486783
605,3.786361799579812,-3.961364904515063
606,3.700443966251533,-3.953761498695215
607,3.71736304763209,-3.939495982396659
608,3.740556791102998,-3.935332667381355
609,3.703857040880489,-3.926828411495109
610,3.702461020582553,-3.907610690510739
611,3.759625259463939,-3.956167318310448
612,3.769873161214867,-3.941920507148096
613,3.769333048502199,-3.932451469159788
614,3.789698793608953,-3.95271187799571
615,3.794119372473877,-3.955665752870972
616,3.776337322941291,-3.920686569394754
617,3.782439140527792,-3.918442274898297
618,3.772934065246224,-3.912355526730403
619,3.794498722326233,-3.907667140714012
620,3.589701274838805,-3.889634317606061
621,3.590342872056841,-3.887908091582437
622,3.581275895665133,-3.868215530547479
623,3.591279507788182,-3.872390409018526
624,3.592918515522805,-3.853247274931657
625,3.613843809378451,-3.874639848858211
626,3.635217489534519,-3.877093591183268
627,3.642672051003662,-3.873245832814584
628,3.642587931850046,-3.873031059457725
629,3.584681410711958,-3.837552502212333
630,3.594814532490585,-3.839310541537061
631,3.623736838260283,-3.834156848909898
632,3.583221205529103,-3.813760003493619
633,3.597338542339772,-3.81579870577036
634,3.610931956446404,-3.813493119886004
635,3.624543494565974,-3.7917950156663
636,3.633160242218308,-3.821710216624917
637,3.650123268517212,-3.821954204284215
638,3.650416472610779,-3.822315948288928
639,3.663836325287669,-3.826788075175603
640,3.632209712607749,-3.801523208629672
641,3.661149547026165,-3.81714661536166
642,3.670882852298632,-3.811425810685921
643,3.674189252699861,-3.816180133777875
644,3.682107454304066,-3.797646869735791
645,3.73086647178783,-3.880707334212219
646,3.731923846906513,-3.876996696828705
647,3.701150097972006,-3.873145838415939
648,3.715030288898756,-3.869704533998848
649,3.703319185935231,-3.863551022968613
650,3.715170215888037,-3.867338198397932
651,3.708076745215524,-3.850871551995447
652,3.702164153794481,-3.847483493391466
653,3.734237901622676,-3.867903860724203
654,3.720713107353165,-3.850458725466136
655,3.727600148419496,-3.849701646178059
656,3.736531347354575,-3.855594901876509
657,3.778887967167551,-3.900319447427829
658,3.776924213503818,-3.890409908715221
659,3.752880029865012,-3.870098460832196
660,3.767695845089686,-3.861662746832246
661,3.771464232635362,-3.859060287356321
662,3.775768122403139,-3.855878291791596
663,3.780152894247861,-3.851020902820472
664,3.793262642440838,-3.858214935558631
665,3.731129863170481,-3.84142041141755
666,3.737259606884536,-3.839979198192767
667,3.74259614463438,-3.820773089328654
668,3.705418165608108,-3.802105668045439
669,3.731101149599126,-3.811570875230963
670,3.76130152199034,-3.840414814231675
671,3.76000848842016,-3.824578892725006
672,3.765658950265465,-3.824054015577843
673,3.797820879982978,-3.842880458488184
674,3.772392847624703,-3.830222146325407
675,3.789576290249474,-3.822904067057926
676,3.789588496352748,-3.822634016984005
677,3.755050307337084,-3.815066589476884
678,3.766994723677747,-3.812841237882969
679,3.784449146283497,-3.801263674264214
680,3.813455533511081,-3.963117660250238
681,3.853738622517258,-3.972183197870537
682,3.895025066096737,-3.998706035222707
683,3.906061448159094,-3.993322084836804
684,3.872645879179178,-3.975893953417417
685,3.867530199410712,-3.960068537447294
686,3.884241631652039,-3.973244269466292
687,3.907650177277918,-3.980974405373937
688,3.821371876243592,-3.950835904884666
689,3.827629921370526,-3.939440719172434
690,3.82142972808791,-3.907306708235254
691,3.832317478246553,-3.906980385132719
692,3.872527843284842,-3.954114343534135
693,3.893665704607387,-3.934330938930787
694,3.862227588294728,-3.920751535100247
695,3.864415500233416,-3.918137083431712
696,3.904278475814773,-3.912334893228062
697,3.940021466139932,-3.998833739482263
698,3.940376816619031,-3.998247822474712
699,3.941231006421225,-3.998324905225472
700,3.943413033270427,-3.99428108434817
701,3.954153811732378,-3.984379391662142
702,3.997798637869776,-3.974757916004547
703,3.935520512748846,-3.948496186696568
704,3.912109193028002,-3.930939201072698
705,3.947994761441989,-3.933602138090749
706,3.921172135613037,-3.923749178676613
707,3.952513874938122,-3.919129133482002
708,3.947369150363812,-3.903582413917144
709,3.949764244506994,-3.903417171152436
710,3.959071710525637,-3.909190470136912
711,3.9587310308455,-3.905365731486904
712,3.980138323530743,-3.949694425131645
713,3.967913182910876,-3.924781458733085
714,3.991792443086109,-3.906527368579935
715,3.801802231652421,-3.888397793685153
716,3.825003541673847,-3.899580169019118
717,3.804860375211198,-3.886409984215458
718,3.802996792089836,-3.883477618011989
719,3.834819823903508,-3.879356576333146
720,3.807543636813002,-3.868843982926431
721,3.819177579177834,-3.873853577258829
722,3.812741703410334,-3.855429269686453
723,3.836211017844246,-3.864894776934417
724,3.83521718215877,-3.860495149803163
725,3.851025120536041,-3.868126252771458
726,3.841580734097426,-3.864774239873007
727,3.873933261837568,-3.879359450122841
728,3.887382264387652,-3.892138262695509
729,3.897367577864591,-3.889284206490995
730,3.894816050118513,-3.886419096378924
731,3.904513324108675,-3.881337726223025
732,3.893178712929749,-3.851986006479357
733,3.806574740098208,-3.829336414510645
734,3.831614397695819,-3.837897309671472
