,ra,dec
148,3.094837868410682,-3.845296039944802
149,3.091342307835493,-3.839395603206717
150,3.075701700773191,-3.824330738728642
151,3.102206395617799,-3.818327164472689
152,3.092117137975315,-3.811264997961453
153,3.093451296189416,-3.810712285388333
154,3.094433291751508,-3.808577506573398
155,3.076103882724156,-3.803674256853975
156,3.085067659913993,-3.806297704223931
157,3.083371994833076,-3.800078143289687
158,3.114016723634299,-3.819541440840013
159,3.103792424293796,-3.811622687277683
160,3.11585264484123,-3.801763123320852
161,3.128774911822975,-3.806484444727768
162,3.238914867560541,-3.992685127779145
163,3.369190952446251,-3.914712601283887
164,3.239369291234059,-3.69990767119809
165,3.011014457448905,-3.770236447063436
166,3.004360887613056,-3.7420768966461
167,3.017071216861694,-3.743170859445575
168,3.01104413669157,-3.687906279692424
169,3.019594933151358,-3.778664503236206
170,3.041711654398825,-3.774933965607647
171,3.049974897094978,-3.792412720777993
172,3.059998674684009,-3.785715019006541
173,3.063240535129234,-3.791492231967053
174,3.060768197210849,-3.788805525876223
175,3.068843586153824,-3.774821511535498
176,3.034327643603946,-3.765155773497454
177,3.034085867384614,-3.753605067144086
178,3.046132546661388,-3.75372828530724
179,3.020737261047128,-3.751668253793965
180,3.022562689719866,-3.750981237733641
181,3.030075894141017,-3.741137831628722
182,3.054921845287339,-3.765677016036558
183,3.049309826234532,-3.754346608920298
184,3.073990371736713,-3.752320887517178
185,3.05196255626371,-3.744302205537174
186,3.053382957130552,-3.744419346723885
187,3.050692729295652,-3.742638438752249
188,3.049452964384192,-3.741145237221034
189,3.065223256337095,-3.746028224037032
190,3.084549563623219,-3.783672018912046
191,3.087043749462184,-3.780450993518582
192,3.089414317104495,-3.791290331433285
193,3.099984584269144,-3.786415616905266
194,3.104398410153623,-3.788285023994017
195,3.111914815927566,-3.789325586689417
196,3.112568369119246,-3.780742995783689
197,3.11503801637154,-3.781644510489819
198,3.116612329401876,-3.789054556832694
199,3.129314639089964,-3.79171543327449
200,3.119385737734131,-3.784275266757545
201,3.127212490867411,-3.786584087406859
202,3.111645664023771,-3.777072839996299
