ra,dec
3.968263888888889,-4.994236111111111
3.968263888888889,-4.982777777777778
3.968263888888889,-4.971319444444444
3.968263888888889,-4.9598611111111115
3.968263888888889,-4.948402777777778
3.968263888888889,-4.936944444444444
3.968263888888889,-4.925486111111111
3.968263888888889,-4.914027777777778
3.968263888888889,-4.9025694444444445
3.968263888888889,-4.891111111111111
3.968263888888889,-4.879652777777777
3.968263888888889,-4.868194444444445
3.968263888888889,-4.856736111111111
3.968263888888889,-4.845277777777778
3.968263888888889,-4.833819444444444
3.968263888888889,-4.822361111111111
3.968263888888889,-4.810902777777778
3.968263888888889,-4.799444444444444
3.968263888888889,-4.7879861111111115
3.968263888888889,-4.776527777777778
3.968263888888889,-4.765069444444444
3.968263888888889,-4.753611111111111
3.968263888888889,-4.742152777777778
3.968263888888889,-4.7306944444444445
3.968263888888889,-4.719236111111111
3.968263888888889,-4.707777777777777
3.968263888888889,-4.696319444444445
3.968263888888889,-4.684861111111111
3.968263888888889,-4.673402777777778
3.968263888888889,-4.661944444444444
3.968263888888889,-4.650486111111111
3.968263888888889,-4.639027777777778
3.968263888888889,-4.627569444444444
3.968263888888889,-4.6161111111111115
3.968263888888889,-4.604652777777778
3.968263888888889,-4.593194444444444
3.968263888888889,-4.581736111111111
3.968263888888889,-4.570277777777778
3.968263888888889,-4.5588194444444445
3.968263888888889,-4.547361111111111
3.968263888888889,-4.535902777777777
3.968263888888889,-4.524444444444445
3.968263888888889,-4.512986111111111
3.968263888888889,-4.501527777777778
3.968263888888889,-4.490069444444444
3.968263888888889,-4.478611111111111
3.968263888888889,-4.467152777777778
3.968263888888889,-4.455694444444444
3.968263888888889,-4.4442361111111115
3.968263888888889,-4.432777777777778
3.968263888888889,-4.421319444444444
3.968263888888889,-4.409861111111111
3.968263888888889,-4.398402777777778
3.968263888888889,-4.3869444444444445
3.968263888888889,-4.375486111111111
3.968263888888889,-4.364027777777777
3.968263888888889,-4.352569444444445
3.968263888888889,-4.341111111111111
3.968263888888889,-4.329652777777778
3.968263888888889,-4.318194444444444
3.968263888888889,-4.306736111111111
3.968263888888889,-4.295277777777778
3.968263888888889,-4.283819444444444
3.968263888888889,-4.2723611111111115
3.968263888888889,-4.260902777777778
3.968263888888889,-4.249444444444444
3.968263888888889,-4.237986111111111
3.968263888888889,-4.226527777777778
3.968263888888889,-4.2150694444444445
3.968263888888889,-4.203611111111111
3.968263888888889,-4.192152777777777
3.968263888888889,-4.180694444444445
3.968263888888889,-4.169236111111111
3.968263888888889,-4.157777777777778
3.968263888888889,-4.146319444444444
3.968263888888889,-4.134861111111111
3.968263888888889,-4.123402777777778
3.968263888888889,-4.111944444444444
3.968263888888889,-4.1004861111111115
3.968263888888889,-4.089027777777778
3.968263888888889,-4.077569444444444
3.968263888888889,-4.066111111111111
3.968263888888889,-4.054652777777778
3.968263888888889,-4.0431944444444445
3.968263888888889,-4.031736111111111
3.968263888888889,-4.020277777777777
3.968263888888889,-4.008819444444445
3.979722222222222,-4.994236111111111
3.979722222222222,-4.982777777777778
3.979722222222222,-4.971319444444444
3.979722222222222,-4.9598611111111115
3.979722222222222,-4.948402777777778
3.979722222222222,-4.936944444444444
3.979722222222222,-4.925486111111111
3.979722222222222,-4.914027777777778
3.979722222222222,-4.9025694444444445
3.979722222222222,-4.891111111111111
3.979722222222222,-4.879652777777777
3.979722222222222,-4.868194444444445
3.979722222222222,-4.856736111111111
3.979722222222222,-4.845277777777778
3.979722222222222,-4.833819444444444
3.979722222222222,-4.822361111111111
3.979722222222222,-4.810902777777778
3.979722222222222,-4.799444444444444
3.979722222222222,-4.7879861111111115
3.979722222222222,-4.776527777777778
3.979722222222222,-4.765069444444444
3.979722222222222,-4.753611111111111
3.979722222222222,-4.742152777777778
3.979722222222222,-4.7306944444444445
3.979722222222222,-4.719236111111111
3.979722222222222,-4.707777777777777
3.979722222222222,-4.696319444444445
3.979722222222222,-4.684861111111111
3.979722222222222,-4.673402777777778
3.979722222222222,-4.661944444444444
3.979722222222222,-4.650486111111111
3.979722222222222,-4.639027777777778
3.979722222222222,-4.627569444444444
3.979722222222222,-4.6161111111111115
3.979722222222222,-4.604652777777778
3.979722222222222,-4.593194444444444
3.979722222222222,-4.581736111111111
3.979722222222222,-4.570277777777778
3.979722222222222,-4.5588194444444445
3.979722222222222,-4.547361111111111
3.979722222222222,-4.535902777777777
3.979722222222222,-4.524444444444445
3.979722222222222,-4.512986111111111
3.979722222222222,-4.501527777777778
3.979722222222222,-4.490069444444444
3.979722222222222,-4.478611111111111
3.979722222222222,-4.467152777777778
3.979722222222222,-4.455694444444444
3.979722222222222,-4.4442361111111115
3.979722222222222,-4.432777777777778
3.979722222222222,-4.421319444444444
3.979722222222222,-4.409861111111111
3.979722222222222,-4.398402777777778
3.979722222222222,-4.3869444444444445
3.979722222222222,-4.375486111111111
3.979722222222222,-4.364027777777777
3.979722222222222,-4.352569444444445
3.979722222222222,-4.341111111111111
3.979722222222222,-4.329652777777778
3.979722222222222,-4.318194444444444
3.979722222222222,-4.306736111111111
3.979722222222222,-4.295277777777778
3.979722222222222,-4.283819444444444
3.979722222222222,-4.2723611111111115
3.979722222222222,-4.260902777777778
3.979722222222222,-4.249444444444444
3.979722222222222,-4.237986111111111
3.979722222222222,-4.226527777777778
3.979722222222222,-4.2150694444444445
3.979722222222222,-4.203611111111111
3.979722222222222,-4.192152777777777
3.979722222222222,-4.180694444444445
3.979722222222222,-4.169236111111111
3.979722222222222,-4.157777777777778
3.979722222222222,-4.146319444444444
3.979722222222222,-4.134861111111111
3.979722222222222,-4.123402777777778
3.979722222222222,-4.111944444444444
3.979722222222222,-4.1004861111111115
3.979722222222222,-4.089027777777778
3.979722222222222,-4.077569444444444
3.979722222222222,-4.066111111111111
3.979722222222222,-4.054652777777778
3.979722222222222,-4.0431944444444445
3.979722222222222,-4.031736111111111
3.979722222222222,-4.020277777777777
3.979722222222222,-4.008819444444445
4.017222222222222,-4.066111111111111
4.017222222222222,-4.054652777777778
4.017222222222222,-4.0431944444444445
4.017222222222222,-4.031736111111111
4.017222222222222,-4.020277777777777
4.028680555555556,-4.066111111111111
4.028680555555556,-4.054652777777778
4.028680555555556,-4.0431944444444445
4.028680555555556,-4.031736111111111
4.028680555555556,-4.020277777777777
4.0401388888888885,-4.868194444444445
4.0401388888888885,-4.856736111111111
4.0401388888888885,-4.066111111111111
4.0401388888888885,-4.054652777777778
4.0401388888888885,-4.0431944444444445
4.0401388888888885,-4.031736111111111
4.0401388888888885,-4.020277777777777
4.051597222222222,-4.066111111111111
4.051597222222222,-4.054652777777778
4.051597222222222,-4.0431944444444445
4.051597222222222,-4.031736111111111
4.051597222222222,-4.020277777777777
4.063055555555556,-4.066111111111111
4.063055555555556,-4.054652777777778
4.063055555555556,-4.0431944444444445
4.063055555555556,-4.031736111111111
4.063055555555556,-4.020277777777777
4.074513888888889,-4.994236111111111
4.074513888888889,-4.982777777777778
4.074513888888889,-4.707777777777777
4.074513888888889,-4.066111111111111
4.074513888888889,-4.054652777777778
4.074513888888889,-4.0431944444444445
4.074513888888889,-4.031736111111111
4.074513888888889,-4.020277777777777
4.085972222222222,-4.066111111111111
4.085972222222222,-4.054652777777778
4.085972222222222,-4.0431944444444445
4.085972222222222,-4.031736111111111
4.085972222222222,-4.020277777777777
4.0974305555555555,-4.066111111111111
4.0974305555555555,-4.054652777777778
4.0974305555555555,-4.0431944444444445
4.0974305555555555,-4.031736111111111
4.0974305555555555,-4.020277777777777
4.108888888888889,-4.066111111111111
4.108888888888889,-4.054652777777778
4.108888888888889,-4.0431944444444445
4.108888888888889,-4.031736111111111
4.108888888888889,-4.020277777777777
4.120347222222223,-4.066111111111111
4.120347222222223,-4.054652777777778
4.120347222222223,-4.0431944444444445
4.120347222222223,-4.031736111111111
4.120347222222223,-4.020277777777777
4.131805555555555,-4.192152777777777
4.131805555555555,-4.066111111111111
4.131805555555555,-4.054652777777778
4.131805555555555,-4.0431944444444445
4.131805555555555,-4.031736111111111
4.131805555555555,-4.020277777777777
4.143263888888889,-4.066111111111111
4.143263888888889,-4.054652777777778
4.143263888888889,-4.0431944444444445
4.143263888888889,-4.031736111111111
4.143263888888889,-4.020277777777777
4.154722222222222,-4.066111111111111
4.154722222222222,-4.054652777777778
4.154722222222222,-4.0431944444444445
4.154722222222222,-4.031736111111111
4.154722222222222,-4.020277777777777
4.166180555555556,-4.066111111111111
4.166180555555556,-4.054652777777778
4.166180555555556,-4.0431944444444445
4.166180555555556,-4.031736111111111
4.166180555555556,-4.020277777777777
4.177638888888889,-4.570277777777778
4.177638888888889,-4.409861111111111
4.177638888888889,-4.066111111111111
4.177638888888889,-4.054652777777778
4.177638888888889,-4.0431944444444445
4.177638888888889,-4.031736111111111
4.177638888888889,-4.020277777777777
4.189097222222222,-4.066111111111111
4.189097222222222,-4.054652777777778
4.189097222222222,-4.0431944444444445
4.189097222222222,-4.031736111111111
4.189097222222222,-4.020277777777777
4.200555555555556,-4.066111111111111
4.200555555555556,-4.054652777777778
4.200555555555556,-4.0431944444444445
4.200555555555556,-4.031736111111111
4.200555555555556,-4.020277777777777
4.2120138888888885,-4.066111111111111
4.2120138888888885,-4.054652777777778
4.2120138888888885,-4.0431944444444445
4.2120138888888885,-4.031736111111111
4.2120138888888885,-4.020277777777777
4.223472222222222,-4.066111111111111
4.223472222222222,-4.054652777777778
4.223472222222222,-4.0431944444444445
4.223472222222222,-4.031736111111111
4.223472222222222,-4.020277777777777
4.234930555555556,-4.593194444444444
4.234930555555556,-4.066111111111111
4.234930555555556,-4.054652777777778
4.234930555555556,-4.0431944444444445
4.234930555555556,-4.031736111111111
4.234930555555556,-4.020277777777777
4.246388888888889,-4.066111111111111
4.246388888888889,-4.054652777777778
4.246388888888889,-4.0431944444444445
4.246388888888889,-4.031736111111111
4.246388888888889,-4.020277777777777
4.257847222222222,-4.066111111111111
4.257847222222222,-4.054652777777778
4.257847222222222,-4.0431944444444445
4.257847222222222,-4.031736111111111
4.257847222222222,-4.020277777777777
4.2693055555555555,-4.066111111111111
4.2693055555555555,-4.054652777777778
4.2693055555555555,-4.0431944444444445
4.2693055555555555,-4.031736111111111
4.2693055555555555,-4.020277777777777
4.280763888888889,-4.077569444444444
4.280763888888889,-4.066111111111111
4.280763888888889,-4.054652777777778
4.280763888888889,-4.0431944444444445
4.280763888888889,-4.031736111111111
4.280763888888889,-4.020277777777777
4.292222222222223,-4.994236111111111
4.292222222222223,-4.077569444444444
4.292222222222223,-4.066111111111111
4.292222222222223,-4.054652777777778
4.292222222222223,-4.0431944444444445
4.292222222222223,-4.031736111111111
4.292222222222223,-4.020277777777777
4.303680555555555,-4.077569444444444
4.303680555555555,-4.066111111111111
4.303680555555555,-4.054652777777778
4.303680555555555,-4.0431944444444445
4.303680555555555,-4.031736111111111
4.303680555555555,-4.020277777777777
4.315138888888889,-4.948402777777778
4.315138888888889,-4.077569444444444
4.315138888888889,-4.066111111111111
4.315138888888889,-4.054652777777778
4.315138888888889,-4.0431944444444445
4.315138888888889,-4.031736111111111
4.315138888888889,-4.020277777777777
4.326597222222222,-4.066111111111111
4.326597222222222,-4.054652777777778
4.326597222222222,-4.0431944444444445
4.326597222222222,-4.031736111111111
4.326597222222222,-4.020277777777777
4.338055555555556,-4.066111111111111
4.338055555555556,-4.054652777777778
4.338055555555556,-4.0431944444444445
4.338055555555556,-4.031736111111111
4.338055555555556,-4.020277777777777
4.349513888888889,-4.066111111111111
4.349513888888889,-4.054652777777778
4.349513888888889,-4.0431944444444445
4.349513888888889,-4.031736111111111
4.349513888888889,-4.020277777777777
4.360972222222222,-4.066111111111111
4.360972222222222,-4.054652777777778
4.360972222222222,-4.0431944444444445
4.360972222222222,-4.031736111111111
4.360972222222222,-4.020277777777777
4.372430555555556,-4.467152777777778
4.372430555555556,-4.066111111111111
4.372430555555556,-4.054652777777778
4.372430555555556,-4.0431944444444445
4.372430555555556,-4.031736111111111
4.372430555555556,-4.020277777777777
4.3838888888888885,-4.066111111111111
4.3838888888888885,-4.054652777777778
4.3838888888888885,-4.0431944444444445
4.3838888888888885,-4.031736111111111
4.3838888888888885,-4.020277777777777
4.395347222222222,-4.066111111111111
4.395347222222222,-4.054652777777778
4.395347222222222,-4.0431944444444445
4.395347222222222,-4.031736111111111
4.395347222222222,-4.020277777777777
4.406805555555556,-4.066111111111111
4.406805555555556,-4.054652777777778
4.406805555555556,-4.0431944444444445
4.406805555555556,-4.031736111111111
4.406805555555556,-4.020277777777777
4.418263888888889,-4.066111111111111
4.418263888888889,-4.054652777777778
4.418263888888889,-4.0431944444444445
4.418263888888889,-4.031736111111111
4.418263888888889,-4.020277777777777
4.429722222222222,-4.066111111111111
4.429722222222222,-4.054652777777778
4.429722222222222,-4.0431944444444445
4.429722222222222,-4.031736111111111
4.429722222222222,-4.020277777777777
4.4411805555555555,-4.066111111111111
4.4411805555555555,-4.054652777777778
4.4411805555555555,-4.0431944444444445
4.4411805555555555,-4.031736111111111
4.4411805555555555,-4.020277777777777
4.452638888888889,-4.845277777777778
4.452638888888889,-4.066111111111111
4.452638888888889,-4.054652777777778
4.452638888888889,-4.0431944444444445
4.452638888888889,-4.031736111111111
4.452638888888889,-4.020277777777777
4.464097222222223,-4.066111111111111
4.464097222222223,-4.054652777777778
4.464097222222223,-4.0431944444444445
4.464097222222223,-4.031736111111111
4.464097222222223,-4.020277777777777
4.475555555555555,-4.066111111111111
4.475555555555555,-4.054652777777778
4.475555555555555,-4.0431944444444445
4.475555555555555,-4.031736111111111
4.475555555555555,-4.020277777777777
4.487013888888889,-4.409861111111111
4.487013888888889,-4.398402777777778
4.487013888888889,-4.066111111111111
4.487013888888889,-4.054652777777778
4.487013888888889,-4.0431944444444445
4.487013888888889,-4.031736111111111
4.487013888888889,-4.020277777777777
4.498472222222222,-4.066111111111111
4.498472222222222,-4.054652777777778
4.498472222222222,-4.0431944444444445
4.498472222222222,-4.031736111111111
4.498472222222222,-4.020277777777777
4.509930555555556,-4.249444444444444
4.509930555555556,-4.066111111111111
4.509930555555556,-4.054652777777778
4.509930555555556,-4.0431944444444445
4.509930555555556,-4.031736111111111
4.509930555555556,-4.020277777777777
4.521388888888889,-4.066111111111111
4.521388888888889,-4.054652777777778
4.521388888888889,-4.0431944444444445
4.521388888888889,-4.031736111111111
4.521388888888889,-4.020277777777777
4.532847222222222,-4.639027777777778
4.532847222222222,-4.066111111111111
4.532847222222222,-4.054652777777778
4.532847222222222,-4.0431944444444445
4.532847222222222,-4.031736111111111
4.532847222222222,-4.020277777777777
4.544305555555556,-4.066111111111111
4.544305555555556,-4.054652777777778
4.544305555555556,-4.0431944444444445
4.544305555555556,-4.031736111111111
4.544305555555556,-4.020277777777777
4.5557638888888885,-4.066111111111111
4.5557638888888885,-4.054652777777778
4.5557638888888885,-4.0431944444444445
4.5557638888888885,-4.031736111111111
4.5557638888888885,-4.020277777777777
4.567222222222222,-4.066111111111111
4.567222222222222,-4.054652777777778
4.567222222222222,-4.0431944444444445
4.567222222222222,-4.031736111111111
4.567222222222222,-4.020277777777777
4.578680555555556,-4.066111111111111
4.578680555555556,-4.054652777777778
4.578680555555556,-4.0431944444444445
4.578680555555556,-4.031736111111111
4.578680555555556,-4.020277777777777
4.590138888888889,-4.066111111111111
4.590138888888889,-4.054652777777778
4.590138888888889,-4.0431944444444445
4.590138888888889,-4.031736111111111
4.590138888888889,-4.020277777777777
4.601597222222222,-4.066111111111111
4.601597222222222,-4.054652777777778
4.601597222222222,-4.0431944444444445
4.601597222222222,-4.031736111111111
4.601597222222222,-4.020277777777777
4.6130555555555555,-4.066111111111111
4.6130555555555555,-4.054652777777778
4.6130555555555555,-4.0431944444444445
4.6130555555555555,-4.031736111111111
4.6130555555555555,-4.020277777777777
4.624513888888889,-4.077569444444444
4.624513888888889,-4.066111111111111
4.624513888888889,-4.054652777777778
4.624513888888889,-4.0431944444444445
4.624513888888889,-4.031736111111111
4.624513888888889,-4.020277777777777
4.635972222222223,-4.066111111111111
4.635972222222223,-4.054652777777778
4.635972222222223,-4.0431944444444445
4.635972222222223,-4.031736111111111
4.635972222222223,-4.020277777777777
4.647430555555555,-4.066111111111111
4.647430555555555,-4.054652777777778
4.647430555555555,-4.0431944444444445
4.647430555555555,-4.031736111111111
4.647430555555555,-4.020277777777777
4.658888888888889,-4.066111111111111
4.658888888888889,-4.054652777777778
4.658888888888889,-4.0431944444444445
4.658888888888889,-4.031736111111111
4.658888888888889,-4.020277777777777
4.670347222222222,-4.066111111111111
4.670347222222222,-4.054652777777778
4.670347222222222,-4.0431944444444445
4.670347222222222,-4.031736111111111
4.670347222222222,-4.020277777777777
4.681805555555556,-4.066111111111111
4.681805555555556,-4.054652777777778
4.681805555555556,-4.0431944444444445
4.681805555555556,-4.031736111111111
4.681805555555556,-4.020277777777777
4.693263888888889,-4.066111111111111
4.693263888888889,-4.054652777777778
4.693263888888889,-4.0431944444444445
4.693263888888889,-4.031736111111111
4.693263888888889,-4.020277777777777
4.704722222222222,-4.066111111111111
4.704722222222222,-4.054652777777778
4.704722222222222,-4.0431944444444445
4.704722222222222,-4.031736111111111
4.704722222222222,-4.020277777777777
4.716180555555556,-4.077569444444444
4.716180555555556,-4.066111111111111
4.716180555555556,-4.054652777777778
4.716180555555556,-4.0431944444444445
4.716180555555556,-4.031736111111111
4.716180555555556,-4.020277777777777
4.7276388888888885,-4.077569444444444
4.7276388888888885,-4.066111111111111
4.7276388888888885,-4.054652777777778
4.7276388888888885,-4.0431944444444445
4.7276388888888885,-4.031736111111111
4.7276388888888885,-4.020277777777777
4.739097222222222,-4.077569444444444
4.739097222222222,-4.066111111111111
4.739097222222222,-4.054652777777778
4.739097222222222,-4.0431944444444445
4.739097222222222,-4.031736111111111
4.739097222222222,-4.020277777777777
4.750555555555556,-4.066111111111111
4.750555555555556,-4.054652777777778
4.750555555555556,-4.0431944444444445
4.750555555555556,-4.031736111111111
4.750555555555556,-4.020277777777777
4.762013888888889,-4.066111111111111
4.762013888888889,-4.054652777777778
4.762013888888889,-4.0431944444444445
4.762013888888889,-4.031736111111111
4.762013888888889,-4.020277777777777
4.773472222222222,-4.066111111111111
4.773472222222222,-4.054652777777778
4.773472222222222,-4.0431944444444445
4.773472222222222,-4.031736111111111
4.773472222222222,-4.020277777777777
4.7849305555555555,-4.066111111111111
4.7849305555555555,-4.054652777777778
4.7849305555555555,-4.0431944444444445
4.7849305555555555,-4.031736111111111
4.7849305555555555,-4.020277777777777
4.796388888888889,-4.066111111111111
4.796388888888889,-4.054652777777778
4.796388888888889,-4.0431944444444445
4.796388888888889,-4.031736111111111
4.796388888888889,-4.020277777777777
4.807847222222223,-4.066111111111111
4.807847222222223,-4.054652777777778
4.807847222222223,-4.0431944444444445
4.807847222222223,-4.031736111111111
4.807847222222223,-4.020277777777777
4.819305555555555,-4.066111111111111
4.819305555555555,-4.054652777777778
4.819305555555555,-4.0431944444444445
4.819305555555555,-4.031736111111111
4.819305555555555,-4.020277777777777
4.830763888888889,-4.066111111111111
4.830763888888889,-4.054652777777778
4.830763888888889,-4.0431944444444445
4.830763888888889,-4.031736111111111
4.830763888888889,-4.020277777777777
4.842222222222222,-4.066111111111111
4.842222222222222,-4.054652777777778
4.842222222222222,-4.0431944444444445
4.842222222222222,-4.031736111111111
4.842222222222222,-4.020277777777777
4.853680555555556,-4.066111111111111
4.853680555555556,-4.054652777777778
4.853680555555556,-4.0431944444444445
4.853680555555556,-4.031736111111111
4.853680555555556,-4.020277777777777
4.865138888888889,-4.765069444444444
4.865138888888889,-4.066111111111111
4.865138888888889,-4.054652777777778
4.865138888888889,-4.0431944444444445
4.865138888888889,-4.031736111111111
4.865138888888889,-4.020277777777777
4.876597222222222,-4.066111111111111
4.876597222222222,-4.054652777777778
4.876597222222222,-4.0431944444444445
4.876597222222222,-4.031736111111111
4.876597222222222,-4.020277777777777
4.888055555555556,-4.066111111111111
4.888055555555556,-4.054652777777778
4.888055555555556,-4.0431944444444445
4.888055555555556,-4.031736111111111
4.888055555555556,-4.020277777777777
4.8995138888888885,-4.066111111111111
4.8995138888888885,-4.054652777777778
4.8995138888888885,-4.0431944444444445
4.8995138888888885,-4.031736111111111
4.8995138888888885,-4.020277777777777
4.910972222222222,-4.6161111111111115
4.910972222222222,-4.066111111111111
4.910972222222222,-4.054652777777778
4.910972222222222,-4.0431944444444445
4.910972222222222,-4.031736111111111
4.910972222222222,-4.020277777777777
4.922430555555556,-4.971319444444444
4.922430555555556,-4.810902777777778
4.922430555555556,-4.799444444444444
4.922430555555556,-4.684861111111111
4.922430555555556,-4.6161111111111115
4.922430555555556,-4.604652777777778
4.922430555555556,-4.570277777777778
4.922430555555556,-4.329652777777778
4.922430555555556,-4.318194444444444
4.922430555555556,-4.226527777777778
4.922430555555556,-4.123402777777778
4.922430555555556,-4.111944444444444
4.922430555555556,-4.066111111111111
4.922430555555556,-4.054652777777778
4.922430555555556,-4.0431944444444445
4.922430555555556,-4.031736111111111
4.922430555555556,-4.020277777777777
4.933888888888889,-4.994236111111111
4.933888888888889,-4.982777777777778
4.933888888888889,-4.971319444444444
4.933888888888889,-4.9598611111111115
4.933888888888889,-4.948402777777778
4.933888888888889,-4.936944444444444
4.933888888888889,-4.925486111111111
4.933888888888889,-4.914027777777778
4.933888888888889,-4.9025694444444445
4.933888888888889,-4.891111111111111
4.933888888888889,-4.879652777777777
4.933888888888889,-4.868194444444445
4.933888888888889,-4.856736111111111
4.933888888888889,-4.845277777777778
4.933888888888889,-4.833819444444444
4.933888888888889,-4.822361111111111
4.933888888888889,-4.810902777777778
4.933888888888889,-4.799444444444444
4.933888888888889,-4.7879861111111115
4.933888888888889,-4.776527777777778
4.933888888888889,-4.765069444444444
4.933888888888889,-4.753611111111111
4.933888888888889,-4.742152777777778
4.933888888888889,-4.7306944444444445
4.933888888888889,-4.719236111111111
4.933888888888889,-4.707777777777777
4.933888888888889,-4.696319444444445
4.933888888888889,-4.684861111111111
4.933888888888889,-4.673402777777778
4.933888888888889,-4.661944444444444
4.933888888888889,-4.650486111111111
4.933888888888889,-4.639027777777778
4.933888888888889,-4.627569444444444
4.933888888888889,-4.6161111111111115
4.933888888888889,-4.604652777777778
4.933888888888889,-4.593194444444444
4.933888888888889,-4.581736111111111
4.933888888888889,-4.570277777777778
4.933888888888889,-4.5588194444444445
4.933888888888889,-4.547361111111111
4.933888888888889,-4.535902777777777
4.933888888888889,-4.524444444444445
4.933888888888889,-4.512986111111111
4.933888888888889,-4.501527777777778
4.933888888888889,-4.490069444444444
4.933888888888889,-4.478611111111111
4.933888888888889,-4.4442361111111115
4.933888888888889,-4.432777777777778
4.933888888888889,-4.421319444444444
4.933888888888889,-4.409861111111111
4.933888888888889,-4.398402777777778
4.933888888888889,-4.3869444444444445
4.933888888888889,-4.375486111111111
4.933888888888889,-4.364027777777777
4.933888888888889,-4.352569444444445
4.933888888888889,-4.341111111111111
4.933888888888889,-4.329652777777778
4.933888888888889,-4.318194444444444
4.933888888888889,-4.306736111111111
4.933888888888889,-4.295277777777778
4.933888888888889,-4.283819444444444
4.933888888888889,-4.2723611111111115
4.933888888888889,-4.260902777777778
4.933888888888889,-4.249444444444444
4.933888888888889,-4.237986111111111
4.933888888888889,-4.226527777777778
4.933888888888889,-4.2150694444444445
4.933888888888889,-4.203611111111111
4.933888888888889,-4.192152777777777
4.933888888888889,-4.180694444444445
4.933888888888889,-4.169236111111111
4.933888888888889,-4.157777777777778
4.933888888888889,-4.146319444444444
4.933888888888889,-4.134861111111111
4.933888888888889,-4.123402777777778
4.933888888888889,-4.111944444444444
4.933888888888889,-4.1004861111111115
4.933888888888889,-4.089027777777778
4.933888888888889,-4.077569444444444
4.933888888888889,-4.066111111111111
4.933888888888889,-4.054652777777778
4.933888888888889,-4.0431944444444445
4.933888888888889,-4.031736111111111
4.933888888888889,-4.020277777777777
4.945347222222222,-4.994236111111111
4.945347222222222,-4.982777777777778
4.945347222222222,-4.971319444444444
4.945347222222222,-4.9598611111111115
4.945347222222222,-4.948402777777778
4.945347222222222,-4.936944444444444
4.945347222222222,-4.925486111111111
4.945347222222222,-4.914027777777778
4.945347222222222,-4.9025694444444445
4.945347222222222,-4.891111111111111
4.945347222222222,-4.879652777777777
4.945347222222222,-4.868194444444445
4.945347222222222,-4.856736111111111
4.945347222222222,-4.845277777777778
4.945347222222222,-4.833819444444444
4.945347222222222,-4.822361111111111
4.945347222222222,-4.810902777777778
4.945347222222222,-4.799444444444444
4.945347222222222,-4.7879861111111115
4.945347222222222,-4.776527777777778
4.945347222222222,-4.765069444444444
4.945347222222222,-4.753611111111111
4.945347222222222,-4.742152777777778
4.945347222222222,-4.7306944444444445
4.945347222222222,-4.719236111111111
4.945347222222222,-4.707777777777777
4.945347222222222,-4.696319444444445
4.945347222222222,-4.684861111111111
4.945347222222222,-4.673402777777778
4.945347222222222,-4.661944444444444
4.945347222222222,-4.650486111111111
4.945347222222222,-4.639027777777778
4.945347222222222,-4.627569444444444
4.945347222222222,-4.6161111111111115
4.945347222222222,-4.604652777777778
4.945347222222222,-4.593194444444444
4.945347222222222,-4.581736111111111
4.945347222222222,-4.570277777777778
4.945347222222222,-4.5588194444444445
4.945347222222222,-4.547361111111111
4.945347222222222,-4.535902777777777
4.945347222222222,-4.524444444444445
4.945347222222222,-4.512986111111111
4.945347222222222,-4.501527777777778
4.945347222222222,-4.490069444444444
4.945347222222222,-4.478611111111111
4.945347222222222,-4.467152777777778
4.945347222222222,-4.455694444444444
4.945347222222222,-4.4442361111111115
4.945347222222222,-4.432777777777778
4.945347222222222,-4.421319444444444
4.945347222222222,-4.409861111111111
4.945347222222222,-4.398402777777778
4.945347222222222,-4.3869444444444445
4.945347222222222,-4.375486111111111
4.945347222222222,-4.364027777777777
4.945347222222222,-4.352569444444445
4.945347222222222,-4.341111111111111
4.945347222222222,-4.329652777777778
4.945347222222222,-4.318194444444444
4.945347222222222,-4.306736111111111
4.945347222222222,-4.295277777777778
4.945347222222222,-4.283819444444444
4.945347222222222,-4.2723611111111115
4.945347222222222,-4.260902777777778
4.945347222222222,-4.249444444444444
4.945347222222222,-4.237986111111111
4.945347222222222,-4.226527777777778
4.945347222222222,-4.2150694444444445
4.945347222222222,-4.203611111111111
4.945347222222222,-4.192152777777777
4.945347222222222,-4.180694444444445
4.945347222222222,-4.169236111111111
4.945347222222222,-4.157777777777778
4.945347222222222,-4.146319444444444
4.945347222222222,-4.134861111111111
4.945347222222222,-4.123402777777778
4.945347222222222,-4.111944444444444
4.945347222222222,-4.1004861111111115
4.945347222222222,-4.089027777777778
4.945347222222222,-4.077569444444444
4.945347222222222,-4.066111111111111
4.945347222222222,-4.054652777777778
4.945347222222222,-4.0431944444444445
4.945347222222222,-4.031736111111111
4.945347222222222,-4.020277777777777
4.9568055555555555,-4.994236111111111
4.9568055555555555,-4.982777777777778
4.9568055555555555,-4.971319444444444
4.9568055555555555,-4.9598611111111115
4.9568055555555555,-4.948402777777778
4.9568055555555555,-4.936944444444444
4.9568055555555555,-4.925486111111111
4.9568055555555555,-4.914027777777778
4.9568055555555555,-4.9025694444444445
4.9568055555555555,-4.891111111111111
4.9568055555555555,-4.879652777777777
4.9568055555555555,-4.868194444444445
4.9568055555555555,-4.856736111111111
4.9568055555555555,-4.845277777777778
4.9568055555555555,-4.833819444444444
4.9568055555555555,-4.822361111111111
4.9568055555555555,-4.810902777777778
4.9568055555555555,-4.799444444444444
4.9568055555555555,-4.7879861111111115
4.9568055555555555,-4.776527777777778
4.9568055555555555,-4.765069444444444
4.9568055555555555,-4.753611111111111
4.9568055555555555,-4.742152777777778
4.9568055555555555,-4.7306944444444445
4.9568055555555555,-4.719236111111111
4.9568055555555555,-4.707777777777777
4.9568055555555555,-4.696319444444445
